1	0	0.045592705	0.294117647	0.156923077	0	0.128065395	0	0.217158177	0.044510386	0.3115727	0	0	0	0	0	0.066914498	0.016997167	0	0	0.015576324	0.061503417	0.00990099	0	0.026086957	0.036101083	0.075630252	0.042979943	0	0	0	0.010600707	0.744	0	0.00990099	0	0.04398827	0.00795756	0	0.028391167	0.016611296	0.010238908	0	0.063197026	0.048710602	0.016611296	0.019354839	0.066980024	0	0	0.160883281	0.010600707	0	0	0.044510386	0	0.008517888	0	0	0	0	0.008517888	0.063197026	0.090069284	0	0	0.025936599	0	0.017793594	0.047619048	0	0.031700288	0	0.054711246	0.039893617	0.015576324	0.013245033	0.144615385	0.023872679	0.009584665	0.066914498	0	0.032490975	0.017793594	0	0.328244275	0	0.508305648	0.581538462	0.021943574	0	0	0	0.189591078	0	0.016997167	0	0.032490975	0	0.075376884	0.03307888	0	0	0.011976048	0	0	0	0	0	0.014308426	0	0.015974441	0	0	0.016759777	0.044510386	0	0.134387352	0	0.010238908	0.02425876	0	0.49044586	0	0.010033445	0	0	0.160883281	0	0.044510386	0.00990099	0.018404908	0	0	0	0	0.045333333	0	0.020408163	0	0	0.249230769	0	0.035885167	0.457013575	0.032490975	0.039577836	0	0.083076923	0	0	0.042606516	0	0	0	0	0	0	0.028938907	0.021108179	0	0	0.044510386	0	0	0.032490975	0	0	0	0	0.010600707	0.015974441	0.066914498	0.032490975	0	0	0.010238908	0	0.032490975	0	0	0.015576324	0	0	0.245125348	0.016611296	0	0.015974441	0	0.212014134	0.028753994	0	0.00990099	0	0	0	0	0.042979943	0	0.039787798	0	0	0.041198502	0	0	0	0.015974441	0	0.008849558	0	0.017793594	0	0.032490975	0	0.032490975	0.032490975	0	0.009646302	0.141414141	0.04534005	0.010600707	0	0	0	0.036101083	0.006920415	0.015974441	0	0	0	0.019905213	0	0.014662757	0.005420054	0	0	0	0	0.021108179	0.017793594	0	0	0	0	0	0	0.249230769	0	0.060606061	0.338278932	0.029498525	0.020408163	0	0.063829787	0	0	0	0	0	0.017738359	0	0	0	0	0	0.358229599	0.014308426	0.013245033	0	0	0	0	0	0	0.074498567	0	0.006944444	0	0	0	0.028571429	0.017793594	0	0.028391167	0	0	0	0.039893617	0	0.03539823	0.038575668	0.015974441	0.043583535	0	0	0	0	0	0.06744868	0.012738854	0	0.017793594	0	0	0	0	0	0	0.063197026	0.024930748	0.05974026	0	0	0	0	0.226537217	0.008645533	0	0	0.063197026	0	0.200743494	0	0	0.013245033	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0.352941176	0.265306122	0.205479452	0	0.342857143	0	0	0	0	0	0	0	0	0	0	0	0	0.206896552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057142857	0	0	0	0	0	0.310344828	0	0	0	0	0.692307692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.290322581	0.375	0.211764706	0	0.114285714	0	0	0	0.342857143	0	0	0	0	0	0	0	0.428571429	0.092307692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142857143	0	0	0.054054054	0	0.071942446	0	0	0	0.092307692	0	0.084745763	0	0	0	0	0	0	0	0	0	0	0	0	0	0.290322581	0	0	0	0	0	0	0.230769231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.276923077	0	0	0	0	0	0	0.272727273	0	0	0.454545455	0	0	0	0.310344828	0.272727273	0	0.310344828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.079365079	0.077922078	0	0	0	0	0	0	0	0	0	0	0	0.068965517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070422535	0	0.218181818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.079365079	0	0	0	0.064516129	0	0	0	0	0	0	0.28125	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0.049792531	0.092307692	0.091503268	0	0	0	0	0	0	0	0	0	0	0	0	0
0.045592705	0	1	0.288135593	0.176470588	0	0.068062827	0	0.092783505	0.068181818	0.068181818	0	0	0	0	0	0	0	0	0	0.023809524	0.079295154	0.018867925	0	0.05	0	0.096774194	0.065934066	0	0	0	0.020134228	0.046153846	0	0.018867925	0.22	0.06741573	0.015306122	0	0.036144578	0.025316456	0.019480519	0	0.070422535	0.054945055	0.025316456	0.025	0.085130533	0	0	0.180722892	0.020134228	0	0	0.068181818	0	0.017828201	0	0	0	0	0.017828201	0.070422535	0.107142857	0	0	0.049723757	0	0.027027027	0.053763441	0	0.038674033	0	0	0.061381074	0.023809524	0.022082019	0.058823529	0.045918367	0.018292683	0	0	0.04109589	0.027027027	0	0.117647059	0	0.189873418	0.105882353	0.02994012	0	0	0	0.211267606	0	0	0	0.04109589	0	0.094430993	0.039215686	0	0	0.020057307	0	0	0	0	0	0.660091047	0	0.024390244	0	0	0.040214477	0.068181818	0	0	0	0.019480519	0.046632124	0	0.045592705	0	0.01910828	0	0	0.180722892	0	0.068181818	0.018867925	0.023809524	0	0	0	0	0.066666667	0	0.027932961	0	0	0.105882353	0	0.055427252	0.067833698	0.04109589	0.045685279	0	0.105882353	0	0	0.062801932	0	0	0	0	0	0	0.055214724	0	0	0	0.068181818	0	0	0.04109589	0	0	0	0	0.020134228	0.024390244	0	0.04109589	0	0	0.019480519	0	0.04109589	0	0	0.023809524	0	0	0	0.025316456	0	0.024390244	0	0	0.054878049	0	0.018867925	0	0	0	0	0.065934066	0.338028169	0.306122449	0	0	0.056466302	0	0	0	0.024390244	0	0.016949153	0	0.027027027	0	0.04109589	0	0.04109589	0.04109589	0	0.018404908	0	0.233009709	0.020134228	0	0	0.253298153	0	0.016447368	0.024390244	0	0	0	0.024884793	0	0.02247191	0.013020833	0	0	0.246575342	0	0	0.027027027	0	0	0	0	0	0	0.105882353	0	0	0	0	0.027932961	0	0.069767442	0	0	0.279069767	0	0	0.036480687	0	0	0	0	0	0.035856574	0.660091047	0.022082019	0	0.08988764	0.094117647	0	0	0	0	0.082840237	0.01650165	0	0	0	0.054545455	0.027027027	0	0.036144578	0	0	0	0.061381074	0	0	0.045454545	0.024390244	0	0	0	0	0	0	0.08988764	0.021276596	0	0.027027027	0	0	0.338028169	0	0	0	0.070422535	0.031914894	0.08	0	0	0	0	0	0.016574586	0	0.246575342	0.070422535	0	0	0	0	0.022082019	0	0.537313433	0
0.294117647	0	0.288135593	1	0.344827586	0	0.255474453	0	0.257142857	0.278688525	0.278688525	0	0	0	0	0	0	0	0	0	0.298245614	0.208092486	0.314285714	0	0.261904762	0	0.272727273	0.265625	0	0	0	0.347368421	0.234042553	0	0.314285714	0	0.274193548	0.232394366	0	0.321428571	0.326923077	0.33	0	0.454545455	0.3125	0.326923077	0.193548387	0.218045113	0	0	0.357142857	0.347368421	0	0	0.278688525	0	0.326683292	0	0	0	0	0.326683292	0.454545455	0.223529412	0	0	0.25984252	0	0.361702128	0.303030303	0	0.291338583	0	0	0.240282686	0.298245614	0.320574163	0.344827586	0.232394366	0.3	0	0	0.391304348	0.361702128	0	0.253333333	0	0.384615385	0.310344828	0.309734513	0	0	0	0.454545455	0	0	0	0.391304348	0	0.245901639	0.253333333	0	0	0.278008299	0	0	0	0	0	0.291196388	0	0.309090909	0	0	0.245283019	0.278688525	0	0	0	0.33	0.237410072	0	0.294117647	0	0.32038835	0	0	0.357142857	0	0.278688525	0.314285714	0.181818182	0	0	0	0	0.262411348	0	0.28	0	0	0.310344828	0	0.209230769	0.232091691	0.391304348	0.272727273	0	0.310344828	0	0	0.22875817	0	0	0	0	0	0	0.302752294	0	0	0	0.278688525	0	0	0.391304348	0	0	0	0	0.347368421	0.309090909	0	0.391304348	0	0	0.33	0	0.391304348	0	0	0.298245614	0	0	0	0.326923077	0	0.309090909	0	0	0.3	0	0.314285714	0	0	0	0	0.265625	0	0.23943662	0	0	0.160997732	0	0	0	0.309090909	0	0.268292683	0	0.361702128	0	0.391304348	0	0.391304348	0.391304348	0	0.302752294	0	0	0.347368421	0	0	0	0	0.331632653	0.309090909	0	0	0	0.169159954	0	0.274193548	0.235507246	0	0	0	0	0	0.361702128	0	0	0	0	0	0	0.310344828	0	0	0	0	0.28	0	0.355932203	0	0	0	0	0	0.187150838	0	0	0	0	0	0.240223464	0.291196388	0.320574163	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0.297297297	0.361702128	0	0.321428571	0	0	0	0.240282686	0	0	0.31147541	0.309090909	0	0	0	0	0	0	0.306451613	0.303167421	0	0.361702128	0	0	0	0	0	0	0.454545455	0.268656716	0.260273973	0	0	0	0	0	0.25984252	0	0	0.454545455	0	0	0	0	0.320574163	0	0	0
0.156923077	0	0.176470588	0.344827586	1	0	0.164021164	0	0.1875	0.172413793	0.172413793	0	0	0	0	0	0	0	0	0.111111111	0.060240964	0.16	0.057324841	0.166666667	0.151685393	0	0.195652174	0.166666667	0	0	0	0.06122449	0.139896373	0	0.057324841	0	0.170454545	0.046391753	0	0.073170732	0.064102564	0.059210526	0	0.114285714	0.088888889	0.064102564	0.050420168	0.16838488	0	0	0.292682927	0.06122449	0	0	0.172413793	0	0.057471264	0	0	0	0	0.057471264	0.114285714	0.189189189	0	0	0.150837989	0	0.068493151	0.086956522	0.15	0.072625698	0	0	0.15503876	0.060240964	0.060702875	0.095238095	0.139175258	0.055555556	0	0	0.083333333	0.068493151	0	0.207920792	0	0.307692308	0.214285714	0.066666667	0	0	0	0.342857143	0	0	0	0.083333333	0	0.623471883	0.069306931	0.087336245	0	0.055072464	0	0	0	0	0	0.152073733	0	0.061728395	0	0	0.138211382	0.172413793	0	0	0	0.059210526	0.141361257	0	0.156923077	0	0.058064516	0.039215686	0	0.512195122	0	0.172413793	0.057324841	0.048	0	0	0	0	0.160621762	0	0.062146893	0	0	0.214285714	0	0.13986014	0.14790287	0.083333333	0.076923077	0	0.214285714	0	0	0.151219512	0	0	0	0	0	0	0.167701863	0	0	0	0.172413793	0	0.084705882	0.083333333	0	0	0.166666667	0	0.06122449	0.061728395	0	0.083333333	0	0	0.059210526	0	0.083333333	0	0.042440318	0.060240964	0	0	0	0.064102564	0	0.061728395	0.105882353	0	0.166666667	0	0.057324841	0	0	0	0	0.166666667	0	0.154639175	0	0	0.12293578	0	0.230769231	0.230769231	0.061728395	0	0.051428571	0.073170732	0.068493151	0	0.083333333	0	0.083333333	0.083333333	0	0.055900621	0	0	0.06122449	0	0	0	0	0.056666667	0.061728395	0	0	0	0.04735376	0.025641026	0.056818182	0.044736842	0	0	0	0	0	0.068493151	0	0	0	0	0	0	0.214285714	0	0	0	0	0.062146893	0	0.105882353	0.139534884	0	0	0.087719298	0	0.114718615	0	0	0	0	0	0.132885906	0.152073733	0.060702875	0	0	0	0	0	0	0	0	0.056856187	0	0	0	0.165644172	0.068493151	0	0.073170732	0	0.045977011	0	0.15503876	0	0	0.08045977	0.061728395	0	0	0	0	0	0	0.193181818	0.058461538	0	0.068493151	0	0	0	0	0	0	0.114285714	0.064516129	0.171717172	0	0.111524164	0	0	0	0.05027933	0	0	0.114285714	0	0	0	0	0.060702875	0	0	0.123287671
0	0	0	0	0	1	0	0.516908213	0	0	0	0	0	0	0.171428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.088757396	0.027624309	0	0	0	0	0	0	0	0.032967033	0	0	0	0	0	0	0	0	0.027194067	0	0	0	0	0	0	0.050632911	0	0	0	0.051546392	0	0	0	0	0	0	0.063291139	0	0	0	0	0	0	0	0	0.025352113	0	0	0	0	0	0	0	0	0	0	0	0.0625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64556962	0	0	0.042253521	0	0	0.04137931	0	0.131578947	0	0.041543027	0	0	0	0	0	0	0.172413793	0	0	0	0.106382979	0	0	0	0	0	0	0	0.033112583	0.129032258	0.105263158	0.033898305	0.042253521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056338028	0	0	0	0.126315789	0	0	0	0	0	0	0	0.06870229	0	0	0	0	0	0	0	0	0	0.095238095	0	0	0	0	0.586206897	0	0	0.172413793	0	0	0	0	0	0	0	0	0.076923077	0	0	0	0.586206897	0	0	0	0	0	0	0.031189084	0	0	0	0	0.051282051	0	0	0	0.032085561	0	0.527950311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050691244	0	0.039486673	0.064220183	0	0	0.031578947	0.098039216	0	0	0	0	0.052023121	0	0	0	0.043668122	0	0	0.085714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059701493	0.058139535	0.038961039	0.058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025352113	0.041916168	0	0	0	0	0	0	0	0	0.28125	0	0	0	0	0	0.09375	0	0.172413793	0	0.027568922	0	0.129411765	0	0	0	0.042253521	0.03030303	0	0	0.36	0	0	0.195121951	0	0	0	0	0	0	0
0.128065395	0	0.068062827	0.255474453	0.164021164	0	1	0	0.258215962	0.066666667	0.18974359	0	0	0	0	0	0.223602484	0.088669951	0	0	0.058823529	0.077235772	0.04494382	0	0.050251256	0.145454545	0.092682927	0.064676617	0	0	0	0.380952381	0.130841121	0	0.04494382	0	0.065989848	0.037209302	0	0.091891892	0.062146893	0.046242775	0	0.180124224	0.144278607	0.062146893	0.065637066	0.082549634	0	0	0.167567568	0.047619048	0	0	0.066666667	0	0.076479076	0	0	0	0	0.076479076	0.180124224	0.102880658	0	0	0.05	0	0.065868263	0.053658537	0	0.1	0	0.188481675	0.144522145	0.058823529	0.098591549	0.100529101	0.325581395	0.043715847	0.223602484	0	0.103030303	0.568862275	0	0.219730942	0	0.514124294	0.291005291	0.139784946	0	0	0	0.192546584	0	0.088669951	0	0.103030303	0	0.317073171	0.103139013	0	0	0.090439276	0	0	0	0	0	0.042176871	0	0.256830601	0	0	0.04136253	0.066666667	0	0.392156863	0	0.046242775	0.330188679	0	0.128065395	0	0.045454545	0	0	0.167567568	0	0.066666667	0.04494382	0.062730627	0	0	0	0	0.112149533	0	0.070707071	0	0	0.671957672	0	0.080679406	0.127272727	0.466666667	0.342592593	0	0.100529101	0	0	0.150442478	0	0	0	0	0	0	0.054945055	0.097222222	0	0	0.066666667	0	0	0.103030303	0	0	0	0	0.047619048	0.06010929	0.223602484	0.224242424	0	0	0.046242775	0	0.103030303	0	0	0.058823529	0	0	0.033980583	0.062146893	0	0.12568306	0	0.029761905	0.054644809	0	0.04494382	0	0	0	0	0.064676617	0	0.060465116	0	0	0.066439523	0	0	0	0.06010929	0	0.040816327	0	0.065868263	0	0.103030303	0	0.103030303	0.224242424	0	0.043956044	0.034285714	0.053333333	0.19047619	0	0	0	0.145454545	0.038011696	0.06010929	0	0	0	0.03875969	0	0.055837563	0.030805687	0	0	0	0	0.097222222	0.281437126	0	0	0	0	0	0	0.291005291	0	0.034285714	0.051282051	0.12244898	0.070707071	0	0.287958115	0	0	0	0	0	0.275793651	0	0	0	0	0	0.107358263	0.042176871	0.098591549	0	0	0	0	0	0	0.07960199	0	0.038123167	0	0	0	0.054347826	0.065868263	0	0.091891892	0	0	0	0.144522145	0	0.12755102	0.117948718	0.256830601	0.025751073	0	0	0	0	0	0.086294416	0.051771117	0	0.065868263	0	0	0	0	0	0	0.180124224	0.082125604	0.077625571	0	0	0	0	0.044198895	0.32	0	0	0.403726708	0	0.074534161	0	0	0.098591549	0	0	0
0	0	0	0	0	0.516908213	0	1	0	0	0	0	0	0	0.161137441	0.035874439	0	0	0	0.088560886	0	0	0	0	0	0	0	0	0.023346304	0.175	0.198412698	0	0	0	0	0	0	0	0.130434783	0	0	0	0	0	0	0	0	0.031107045	0	0	0	0	0	0	0.048034934	0	0	0	0.320754717	0	0	0	0	0	0	0.126637555	0	0	0	0.10041841	0	0	0	0	0.030181087	0	0	0	0	0	0	0	0	0	0	0	0.055276382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68558952	0	0	0.042253521	0	0	0.041666667	0	0.080717489	0	0.041753653	0	0.15625	0	0	0	0	0.336898396	0	0	0	0.069498069	0	0	0	0	0	0	0	0.036036036	0.071794872	0.192825112	0.036290323	0.042253521	0	0	0	0	0	0	0.085257549	0	0	0	0	0	0	0	0.051643192	0	0	0	0.157088123	0	0	0	0	0	0	0	0.042990654	0	0	0	0	0	0	0	0	0	0.079497908	0	0	0	0	0.518518519	0	0	0.122994652	0	0	0	0	0	0	0	0	0.039800995	0	0	0	0.518518519	0	0	0	0	0	0	0.033587786	0	0	0	0	0.04845815	0	0	0	0.034883721	0	0.482758621	0	0	0	0	0	0.138996139	0	0	0	0	0	0	0	0	0.298611111	0	0.206630686	0.041522491	0	0	0.035128806	0.130909091	0	0	0	0	0.049180328	0	0	0	0.096666667	0	0	0.047393365	0	0	0	0	0	0	0.105726872	0.099173554	0	0	0	0	0	0.053658537	0.119341564	0.04	0.352697095	0	0	0	0	0	0	0	0	0.056872038	0.034042553	0	0	0	0.097560976	0	0	0	0	0	0	0	0	0.030181087	0.042016807	0	0	0	0	0	0	0	0	0.150753769	0.077922078	0	0	0	0	0.050251256	0	0.122994652	0	0.03142329	0	0.095435685	0	0	0.074074074	0.042253521	0.033898305	0	0	0.228070175	0	0	0.140425532	0	0	0	0	0	0	0
0.217158177	0	0.092783505	0.257142857	0.1875	0	0.258215962	0	1	0.090909091	0.272727273	0	0	0	0	0	0.097560976	0.048543689	0	0	0.031578947	0.305220884	0.027624309	0	0.074257426	0.071428571	0.346153846	0.088235294	0	0	0	0.029239766	0.207373272	0	0.027624309	0	0.09	0.02293578	0	0.042553191	0.033333333	0.028409091	0	0.073170732	0.058823529	0.033333333	0.030534351	0.300309598	0	0	0.191489362	0.029239766	0	0	0.090909091	0	0.026950355	0	0	0	0	0.026950355	0.073170732	0.333333333	0.130434783	0	0.073891626	0	0.035294118	0.057692308	0	0.044334975	0	0.082474227	0.248275862	0.031578947	0.030470914	0.125	0.068807339	0.02688172	0.097560976	0.059405941	0.047619048	0.035294118	0	0.292035398	0	0.6	0.375	0.037037037	0	0	0	0.219512195	0	0.048543689	0	0.047619048	0	0.111597374	0.044247788	0	0	0.027989822	0	0	0	0	0	0.068273092	0	0.032258065	0	0.08988764	0.064748201	0.090909091	0	0.153846154	0	0.028409091	0.209302326	0	0.217158177	0	0.027932961	0	0	0.191489362	0	0.090909091	0.027624309	0.02919708	0	0	0	0	0.087557604	0	0.034825871	0	0	0.375	0	0.234800839	0.193612774	0.047619048	0.050228311	0	0.125	0	0	0.082969432	0	0	0	0	0	0	0.243243243	0.050228311	0	0	0.272727273	0	0	0.047619048	0	0	0	0	0.029239766	0.032258065	0.097560976	0.047619048	0	0	0.028409091	0	0.047619048	0	0	0.031578947	0	0	0.052631579	0.033333333	0	0.032258065	0	0.052631579	0.080645161	0	0.027624309	0	0	0	0	0.088235294	0	0.082568807	0	0	0.072512648	0	0	0	0.032258065	0	0.025125628	0	0.035294118	0	0.047619048	0	0.047619048	0.047619048	0	0.027027027	0.056179775	0.210526316	0.029239766	0	0.048543689	0	0.071428571	0.025862069	0.032258065	0	0	0	0.029838022	0	0.03	0.021028037	0	0	0	0	0.050228311	0.035294118	0	0	0	0	0	0	0.375	0	0.056179775	0.070707071	0.060301508	0.034825871	0	0.072164948	0	0	0	0	0	0.096078431	0	0	0	0	0	0.186682521	0.068273092	0.030470914	0.079207921	0	0	0	0	0	0.098039216	0	0.025936599	0	0	0	0.080213904	0.035294118	0	0.042553191	0	0	0	0.248275862	0	0.065326633	0.050505051	0.032258065	0.042372881	0	0	0	0	0	0.29	0.029490617	0	0.035294118	0.050847458	0	0	0	0	0	0.073170732	0.038095238	0.099099099	0	0	0	0	0.065217391	0.024630542	0	0	0.073170732	0	0.097560976	0	0.097560976	0.030470914	0	0	0
0.044510386	0	0.068181818	0.278688525	0.172413793	0	0.066666667	0	0.090909091	1	0.066666667	0	0	0	0	0	0	0	0	0	0.023255814	0.147186147	0.018404908	0	0.114130435	0	0.094736842	0.193548387	0	0	0	0.019607843	0.045226131	0	0.018404908	0	0.065934066	0.015	0	0.035294118	0.024691358	0.018987342	0.051282051	0.068493151	0.053763441	0.024691358	0.024590164	0.08361204	0	0	0.176470588	0.019607843	0	0	0.066666667	0	0.017377567	0	0	0	0	0.017377567	0.068493151	0.421052632	0	0	0.048648649	0	0.026315789	0.052631579	0	0.037837838	0	0	0.060150376	0.023255814	0.021538462	0.057471264	0.135	0.017857143	0	0.043478261	0.04	0.026315789	0	0.115384615	0	0.185185185	0.103448276	0.029239766	0	0	0	0.205479452	0	0	0	0.04	0	0.09263658	0.038461538	0	0	0.019607843	0	0	0	0	0.118421053	0.04	0	0.023809524	0	0	0.039370079	0.066666667	0.028985507	0	0	0.018987342	0.045685279	0	0.044510386	0	0.01863354	0	0	0.176470588	0	0.066666667	0.018404908	0.0234375	0	0	0	0	0.065326633	0	0.027322404	0	0	0.103448276	0.028011204	0.108843537	0.066666667	0.04	0.044776119	0	0.103448276	0	0.038709677	0.061611374	0	0	0	0.087804878	0	0	0.053892216	0	0	0.051282051	0.066666667	0	0	0.04	0	0	0	0	0.019607843	0.023809524	0	0.04	0	0	0.018987342	0	0.04	0	0.025706941	0.023255814	0	0	0	0.024691358	0	0.023809524	0	0	0.125	0	0.018404908	0	0	0	0	0.193548387	0	0.06	0	0	0.055655296	0	0	0	0.023809524	0	0.016574586	0	0.026315789	0	0.04	0	0.04	0.04	0	0.017964072	0	0	0.019607843	0	0	0	0	0.016025641	0.023809524	0	0	0	0.024523161	0	0.021978022	0.012755102	0	0	0	0.16	0	0.026315789	0	0	0	0.03236246	0	0	0.103448276	0	0	0	0	0.027322404	0	0.068181818	0	0	0	0	0	0.094936709	0	0	0	0	0	0.035110533	0.04	0.021538462	0	0	0	0	0.075949367	0	0	0	0.01607717	0	0	0.038709677	0.053254438	0.026315789	0	0.035294118	0	0	0	0.060150376	0	0	0.044444444	0.023809524	0	0	0.035502959	0	0	0	0.087912088	0.020771513	0	0.026315789	0	0	0	0	0	0	0.068493151	0.03125	0.078431373	0	0	0	0	0	0.016216216	0	0	0.068493151	0	0	0	0	0.021538462	0	0	0
